Sport,Code_Entity,Code,Order,Description,Note
GL,Source,EQCEQ1,,Origin for messages generated by OVR at Equestrian
GL,Source,FNAFB1,,Origin for messages generated by OVR at Football
GL,Source,FTAHB1,,Origin for messages generated by OVR at Handball
GL,Source,FTCCR1,,Origin for messages generated by OVR at Cycling Road
GL,Source,FTCOW1,,Origin for messages generated by OVR at Open Water Swimming
GL,Source,FTCTR1,,Origin for messages generated by OVR at Triathlon
GL,Source,GLOSA1,,Origin for messages generated by OVR at Sailing
GL,Source,IDS,,Origin for messages generated by IDS Systems
GL,Source,JDLWP1,,Origin for messages generated by OVR at Water Polo
GL,Source,LAGCF1,,Origin for messages generated by OVR at Canoe Sprint
GL,Source,LAGRO1,,Origin for messages generated by OVR at Rowing
GL,Source,MBTCM1,,Origin for messages generated by OVR at Cycling Mountain Bike
GL,Source,MGAFB1,,Origin for messages generated by OVR at Football
GL,Source,MINFB1,,Origin for messages generated by OVR at Football
GL,Source,MNZVO1,,Origin for messages generated by OVR at Volleyball
GL,Source,MRCFB1,,Origin for messages generated by OVR at Football
GL,Source,OASSW1,,Origin for messages generated by OVR at Swimming
GL,Source,OASWP1,,Origin for messages generated by OVR at Water Polo
GL,Source,OGCGO1,,Origin for messages generated by OVR at Golf
GL,Source,OHKHO1,,Origin for messages generated by OVR at Hockey
GL,Source,OLSAT1,,Origin for messages generated by OVR at Athletics
GL,Source,OSCSH1,,Origin for messages generated by OVR at Shooting
GL,Source,OTNTE1,,Origin for messages generated by OVR at Tennis
GL,Source,PONAT1,,Origin for messages generated by OVR at Athletics
GL,Source,PONCR1,,Origin for messages generated by OVR at Cycling Road
GL,Source,RC2WL1,,Origin for messages generated by OVR at Weightlifting
GL,Source,RC3TT1,,Origin for messages generated by OVR at Table Tennis
GL,Source,RC4BD1,,Origin for messages generated by OVR at Badminton
GL,Source,RC6BX1,,Origin for messages generated by OVR at Boxing
GL,Source,ROAGA1,,Origin for messages generated by OVR at Gymnastics Artistic
GL,Source,ROAGR1,,Origin for messages generated by OVR at Gymnastics Rhythmic
GL,Source,ROAGT1,,Origin for messages generated by OVR at Trampoline
GL,Source,ROVCT1,,Origin for messages generated by OVR at Cycling Track
GL,Source,SBDAR1,,Origin for messages generated by OVR at Archery
GL,Source,SBDAT1,,Origin for messages generated by OVR at Athletics
GL,Source,SPAFB1,,Origin for messages generated by OVR at Football
GL,Source,WWSCS1,,Origin for messages generated by OVR at Canoe Slalom
GL,Source,YOABK1,,Origin for messages generated by OVR at Basketball
GL,Source,YOAMP1,,Origin for messages generated by OVR at Modern Pentathlon
GL,Source,WEA,,Origin for messages generated by Weather Provider
GL,TemperatureType,MAX,,Maximum temperature
GL,TemperatureType,MIN,,Minimum temperature
GL,TemperatureUnit,C,,Celsius
GL,TemperatureUnit,F,,Fahrenheit
GL,UnitMedalType,0,,No medal event unit
GL,UnitMedalType,1,,Gold medal event unit
GL,UnitMedalType,2,,Bronze medal event unit
GL,WeatherPeriod,HO,,Hourly
GL,WeatherPeriod,MD,,Midday
GL,WeatherPeriod,TN,,Tonight
GL,WeatherPoint,FINISH,,Finish of the event unit
GL,WeatherPoint,GEN,,General
GL,WeatherPoint,START,,Start of the event unit
GL,WindType,MAX,,Maximum wind speed
GL,WindType,MIN,,Minimum wind speed
GL,WindUnit,KMH,,Kilometres per hour
GL,WindUnit,MPH,,Miles per hour
GL,WindUnit,MS,,Metres per second
GO,Course,1,,Front nine holes
GO,Course,2,,Back nine holes
GO,Course,3,,Course Total
GO,Direction,L,,Hit or missed fairway left
GO,Direction,R,,Hit or missed fairway right
GO,EnhancedStrokeLocation,BC,,Back Centre
GO,EnhancedStrokeLocation,BL,,Back Left
GO,EnhancedStrokeLocation,BR,,Back Right
GO,EnhancedStrokeLocation,FC,,Front Centre
GO,EnhancedStrokeLocation,FL,,Front Left
GO,EnhancedStrokeLocation,FR,,Front Right
GO,EnhancedStrokeLocation,L,,Left
GO,EnhancedStrokeLocation,R,,Right
GO,IRM,DQ,,Disqualified
GO,IRM,WD,,Withdrawn
GO,Regulation,N,,"No, did not hit fairway or green in regulation"
GO,Regulation,S,,Missed green In regulation but saved par
GO,Regulation,Y,,"Yes, hit fairway or green in regulation"
GO,ResultType,IRM,,Invalid Results Mark
GO,ResultType,STROKES,,Strokes
GO,Statistics,CUM,,Cumulative Statistics of individual
GO,Statistics,IND_RANKING,,Individual Statistics
GO,Statistics,TOU,,Tournament Statistics
GO,StrokeLocation,BLD,,Ball in building
GO,StrokeLocation,BRD,,Ball on a bridge
GO,StrokeLocation,BSH,,Ball in a bush
GO,StrokeLocation,CRT,,Ball on a cart path
GO,StrokeLocation,CUP,,Ball in the hole
GO,StrokeLocation,DRT,,Ball on dirt outline
GO,StrokeLocation,FNG,,Ball on the fringe
GO,StrokeLocation,FWB,,Ball in a fairway bunker
GO,StrokeLocation,FWY,,Ball on the fairway
GO,StrokeLocation,GNB,,Ball in a greenside bunker
GO,StrokeLocation,GRN,,Ball on the green
GO,StrokeLocation,INT,,Ball in the intermediate rough
GO,StrokeLocation,NAT,,Ball in native area
GO,StrokeLocation,OTH,,Other position
GO,StrokeLocation,PTH,,Ball on path
GO,StrokeLocation,RCK,,Ball on rock outline
GO,StrokeLocation,STP,,Ball on a step
GO,StrokeLocation,TEE,,Ball on the tee
GO,StrokeLocation,TRE,,Ball on tree outline
GO,StrokeLocation,WAL,,Ball against a wall
GO,StrokeLocation,WLK,,Ball on a walking strip
GO,StrokeLocation,WSB,,Ball in waste bunker
GO,StrokeLocation,WTR,,Ball in water
GO,StrokeType,DRP,,Drop
GO,StrokeType,PRV,,Provisional
GO,StrokeType,PTY,,Penalty
GO,StrokeType,STR,,Stroke
GR,Apparatus,3_CLUBS_2_HOOPS,,3 Clubs + 2 Hoops
GR,Apparatus,5_RIBBONS,,5 Ribbons
GR,Apparatus,BALL,,Ball
GR,Apparatus,CLUBS,,Clubs
GR,Apparatus,HOOP,,Hoop
GR,Apparatus,RIBBON,,Ribbon
GR,Inquiry,ACCEPTED,,Accepted
GR,Inquiry,REJECTED,,Rejected
GR,Inquiry,SUBMITTED,,Submitted
GR,IRM,DNF,,Did not Finish
GR,IRM,DNS,,Did not start
GR,IRM,DSQ,,Disqualified
GR,JuryType,JUDGE,,Judge
GR,JuryType,SUPERIOR,,Superior Jury Member
GR,QualificationMark,Q,,Qualified
GR,QualificationMark,R1,,Reserve 1
GR,QualificationMark,R2,,Reserve 2
GR,QualificationMark,R3,,Reserve 3
GR,QualificationMark,R4,,Reserve 4
GR,ResultType,IRM,,Invalid Result Mark
GR,ResultType,NO_SCORE,,No valid Score
GR,ResultType,NOT_COMPETING,,Athlete did not compete at the apparatus
GR,ResultType,POINTS,,Points (Valid Score)
GR,Stage,CURRENT,,Current Athlete
GR,Stage,LAST,,Last Scored
GR,Stage,NEXT,,Next Athlete
GR,Stage,WAITING,,Waiting for Result
GT,Inquiry,ACCEPTED,,Accepted
GT,Inquiry,REJECTED,,Rejected
GT,Inquiry,SUBMITTED,,Submitted
GT,IRM,DNF,,Did not Finish
GT,IRM,DNS,,Did not Start
GT,IRM,DSQ,,Disqualified
GT,JuryType,JUDGE,,Judge
GT,JuryType,SUPERIOR,,Superior Jury Member
GT,QualificationMark,Q,,Qualified for final
GT,QualificationMark,R1,,Reserve 1
GT,QualificationMark,R2,,Reserve 2
GT,ResultType,IRM,,Invalid Result Mark
GT,ResultType,NO_SCORE,,No valid score
GT,ResultType,POINTS,,Points (Valid Score)
GT,Stage,CURRENT,,Current Athlete,
GT,Stage,LAST,,Last Scored,
GT,Stage,NEXT,,Next Athlete,
GT,Stage,WAITING,,Waiting for Result,
HB,Action,ENDP,,End of Period,
HB,Action,EXC,,Disqualification (Red card) with Report
HB,Action,FRP,,7m caused (Personal foul penalty)
HB,Action,GKS,,Goalkeeper Substitution
HB,Action,RC,,Disqualification (Red card)
HB,Action,RFP,,7m received (Received foul penalty)
HB,Action,SHOT,,Shot
HB,Action,SRT_GK,,Starting Goalkeeper
HB,Action,ST,,Steal
HB,Action,STARTP,,Start of Period
HB,Action,TBP,,Team/Bench 2 minute suspension
HB,Action,TEXC,,Team/Bench disqualification (Red card) with report
HB,Action,TFT,,Turnover bench/team
HB,Action,TMS,,2 min. suspension,"""T"" to be interpreted as ""time"" not ""two"""
HB,Action,TO,,Turnover
HB,Action,TOUT,,Time Out
HB,Action,TPT,,2+2 min. suspension
HB,Action,TRC,,Team/Bench disqualification (Red card)
HB,Action,TYC,,Team/Bench warning (Yellow card)
HB,Action,YC,,Warning (Yellow card)
HB,ActionRole,ASSIST,,Assists
HB,ActionRole,IN,,In
HB,ActionRole,OUT,,Out
HB,ActionRole,SCR,,Scorer
HB,AthleteStatus,DSQ,,Disqualified
HB,AthleteStatus,RP,,Replaced
HB,AthleteStatus,SUSPEND,,Suspended
HB,Bracket,BRN,,Bronze
HB,Bracket,FNL,,Finals
HB,BracketItems,FNL,,Finals
HB,BracketItems,QFL,,Quarterfinals
HB,BracketItems,SFL,,Semifinals
HB,DestType,BC,,Bottom Centre
HB,DestType,BL,,Bottom Left
HB,DestType,BR,,Bottom Right
HB,DestType,MC,,Middle Centre
HB,DestType,ML,,Middle Left
HB,DestType,MR,,Middle Right
HB,DestType,TC,,Top Centre
HB,DestType,TL,,Top Left
HB,DestType,TR,,Top Right
HB,Hand,L,,Left
HB,Hand,R,,Right
HB,IRM,DSQ,,Disqualified
HB,Period,H1,,First Half
HB,Period,H2,,Second Half
HB,Period,OT1,,First Extra Time
HB,Period,OT2,,Second Extra Time
HB,Period,PSO,,Penalty shoots out
HB,Period,TOT,,Total all Periods
HB,Res_Sub,BT,,Breakthrough
HB,Res_Sub,CLD,,Centre 9m 
HB,Res_Sub,CSD,,Centre 6m 
HB,Res_Sub,FB,,Fast Break
HB,Res_Sub,LLD,,Left 9m 
HB,Res_Sub,LSD,,Left 6m 
HB,Res_Sub,LW,,Left Wing
HB,Res_Sub,PTY,,Penalty shot
HB,Res_Sub,RLD,,Right 9m 
HB,Res_Sub,RSD,,Right 6m 
HB,Res_Sub,RW,,Right Wing
HB,ResAction,BLC,,Blocked
HB,ResAction,GAME,,Start of Match (for Start of Period) and End of Match (for End of Period),
HB,ResAction,GOAL,,Goal
HB,ResAction,MISS,,Missed
HB,ResAction,POST,,Post
HB,ResAction,SAVE,,Saved
HB,ResultType,IRM_POINTS,,"For both, Points and invalid result mark"
HB,ResultType,POINTS,,Goals
HB,Statistics,CUM,,Cumulative Statistics of team and individual
HB,Statistics,IND_RANKING,,Ranking of Individual tournament statistics (for the best athletes)
HB,Statistics,TEAM_RANKING,,Ranking of Team tournament statistics
HB,Statistics,TOU,,Tournament Statistics 
HB,WLT,L,,Lost
HB,WLT,T,,Tie
HB,WLT,W,,Won
HO,Action,GC,,Green Card
HO,Action,PC,,Penalty Corner
HO,Action,PC_NS,,Penalty Corner No Shot
HO,Action,PTY,,Shot Penalty Stroke
HO,Action,RC,,Red Card
HO,Action,SHOT,,Shot
HO,Action,SHOT_PC,,Shot Penalty Corner
HO,Action,SHOT_SO,,Shot Shoot-out (sent only during SOC period).
HO,Action,STARTP,,Start of Period
HO,Action,SUBST,,Substitution
HO,Action,SUS_E,,Suspension ends
HO,Action,VTRR,,Video Team Referrals Refused
HO,Action,VTRU,,Video Team Referrals Upheld
HO,Action,VURD,,Video Umpire Referral Disallowed
HO,Action,VURG,,Video Umpire Referral Goal
HO,Action,YC,,Yellow Card
HO,ActionRole,IN,,In,When CC @Action = SUBST
HO,ActionRole,OUT,,Out,When CC @Action = SUBST
HO,AthleteStatus,DSQ,,Disqualified
HO,AthleteStatus,RP,,Replaced
HO,AthleteStatus,SUSPEND,,Suspended
HO,Bracket,BRN,,Bronze
HO,Bracket,FNL,,Finals
HO,BracketItems,FNL,,Finals
HO,BracketItems,QFL,,Quarterfinals
HO,BracketItems,SFL,,Semifinals
HO,IRM,DSQ,,Disqualified
HO,IRM,WD,,Withdrawn
HO,Period,Q1,1,First Period
HO,Period,Q2,2,Second Period
HO,Period,Q3,3,Third Period
HO,Period,Q4,4,Fourth Period
HO,Period,PSO,5,Shoot-Out Competition
HO,Period,TOT,6,Total
HO,ResAction,BLC,,Player save
HO,ResAction,FLT,,Fault
HO,ResAction,GK_SAVE,,GK save
HO,ResAction,GOAL,,Goal
HO,ResAction,MISS,,Miss
HO,ResAction,POST,,Post
HO,ResultType,IRM_POINTS,,"For both, Points and Invalid Result Mark"
HO,ResultType,POINTS,,Goals
HO,StartingCode,I,,Substitute Player
HO,StartingCode,X,,Starting Player
HO,Statistics,CUM,,Cumulative Statistics of team and individual
HO,Statistics,IND_RANKING,,Ranking of Individual tournament statistics
HO,Statistics,TEAM_RANKING,,Ranking of Team tournament statistics
HO,Statistics,TOU,,Tournament Statistics
HO,WLT,L,,Lost
HO,WLT,T,,Tied
HO,WLT,W,,Won
JU,Bracket,BRN1,,Bronze 1
JU,Bracket,BRN2,,Bronze 2
JU,Bracket,FNL,,Finals
JU,BracketItems,FNL,,Finals
JU,BracketItems,QFL,,Quarterfinals
JU,BracketItems,R16,,Elimination Round of 16
JU,BracketItems,R32,,Elimination Round of 32
JU,BracketItems,R64,,Elimination Round of 64
JU,BracketItems,SFL,,Semifinals
JU,Colour,BLUE,,Blue
JU,Colour,WHITE,,White
JU,IRM,DNS,,Did not start
JU,IRM,DSQ,,Disqualified
JU,PenaltyType,H,,Direct Hansoku-make for safety reasons
JU,PenaltyType,S,,Shido
JU,PenaltyType,S4,,"Hansoku-make resulting from ""progressive"" penalties awarded during the contest"
JU,PenaltyType,X,,Direct Hansoku-make for acts against the Judo spirit
JU,Period,GS,,Golden Score
JU,Period,N,,Normal Time
JU,PointsType,IPP,,Ippon
JU,PointsType,WAZ,,Waza-ari
JU,PointsType,YUK,,Yuko
JU,QualifyingType,CTL,,Continental Qualification
JU,QualifyingType,DIR,,Direct Qualification
JU,QualifyingType,HST,,Host Country Place
JU,QualifyingType,TPC,,Tripartite Commission Place
JU,ResultCode,FUS,,Default
JU,ResultCode,IPP,,Ippon
JU,ResultCode,KIK,,Withdrawal
JU,ResultCode,WAZ,,Waza-Ari
JU,ResultCode,YUK,,Yuko
JU,ResultCode,YUS,,Decision
JU,ResultType,IRM,,Invalid result mark
JU,ResultType,POINTS,,Points
JU,Statistics,TOU,,Tournament Statistics
JU,Technique,AGA,,Ashi-gatame
JU,Technique,AGR,,Ashi-garami
JU,Technique,AGU,,Ashi-guruma
JU,Technique,BYE,,Bye
JU,Technique,DAB,,De-ashi-barai
JU,Technique,DOJ,,Do-jime
JU,Technique,DWK,,Daki-wakare
JU,Technique,FUS,,Fusen Gachi
JU,Technique,GJJ,,Gyaku-juji-jime
JU,Technique,HAD,,Hadaka-jime
JU,Technique,HGA,,Hara-gatame
JU,Technique,HIG,,Hiza-gatame
JU,Technique,HIZ,,Hiza-guruma
JU,Technique,HKG,,Hiki-komi-Gaeshi
JU,Technique,HNE,,Hane-goshi-Gaeshi
JU,Technique,HNG,,Hane-goshi
JU,Technique,HNM,,Hane-makikomi
JU,Technique,HRA,,Harai-goshi-gaeshi
JU,Technique,HRG,,Harai-goshi
JU,Technique,HRM,,Harai-makikomi
JU,Technique,HTA,,Harai-tsurikomi-ashi
JU,Technique,ISN,,Ippon-seoi-nage
JU,Technique,JG,,Juji-gatame
JU,Technique,KAG,,Kata-gatame
JU,Technique,KBA,,Kani-basami
JU,Technique,KEG,,Kesa-gatame
JU,Technique,KGU,,Kata-guruma
JU,Technique,KHJ,,Kata-ha-jime
JU,Technique,KIG,,Kibisu-gaeshi
JU,Technique,KIK,,Kiken gachi
JU,Technique,KJJ,,Kata-juji-jime
JU,Technique,KKE,,Kuzure-kesa-gatame
JU,Technique,KKS,,Kuzure-kami-shiho-gatame
JU,Technique,KOG,,Koshi-guruma
JU,Technique,KOJ,,Koshi-jime
JU,Technique,KOU,,Ko-uchi-gaeshi
JU,Technique,KSG,,Ko-soto-gari
JU,Technique,KSH,,Kami-shiho-gatame
JU,Technique,KSK,,Ko-soto-gake
JU,Technique,KTA,,Kuchiki-taoshi
JU,Technique,KTJ,,Kata-te-jime
JU,Technique,KTS,,Kuzure-tate-shiho-gatame
JU,Technique,KUB,,Kubi-nage
JU,Technique,KUG,,Ko-uchi-gari
JU,Technique,KUM,,Ko-uchi-makikomi
JU,Technique,KWG,,Kawazu-gake
JU,Technique,KYS,,Kuzure-yoko-shiho-gatame
JU,Technique,MGA,,Morote-gari
JU,Technique,NJJ,,Nami-juji-jime
JU,Technique,OAB,,Okuri-ashi-barai
JU,Technique,OEJ,,Okuri-eri-jime
JU,Technique,OGA,,O-soto-gaeshi
JU,Technique,OGO,,O-goshi
JU,Technique,OGR,,O-soto-guruma
JU,Technique,OGU,,O-guruma
JU,Technique,OOS,,Obi-otoshi
JU,Technique,OSG,,O-soto-gari
JU,Technique,OSM,,O-soto-makikomi
JU,Technique,OSO,,O-soto-otoshi
JU,Technique,OTG,,Obi-tori-gaeshi
JU,Technique,OUC,,O-uchi-gaeshi
JU,Technique,OUG,,O-uchi-gari
JU,Technique,P01,,Apply-Technique-Outside
JU,Technique,P02,,Avoid-Grip
JU,Technique,P03,,Bend-Opps-Fingers
JU,Technique,P04,,Danger-Area
JU,Technique,P05,,Defensive-Posture
JU,Technique,P06,,Disarrange-Judogi
JU,Technique,P07,,Disregard-Instructions
JU,Technique,P08,,Dojime
JU,Technique,P09,,Drive-Into-Mat
JU,Technique,P10,,Encircling
JU,Technique,P11,,Fall-Backwards
JU,Technique,P12,,False-Attack
JU,Technique,P13,,Fingers-In-Sleeve
JU,Technique,P14,,Fingers-interlocked
JU,Technique,P15,,Foot-in-Belt
JU,Technique,P16,,Outside-Contest-Area
JU,Technique,P17,,Head-Dive
JU,Technique,P18,,Hold-Same-Side
JU,Technique,P19,,Hold-Sleeve-Ends
JU,Technique,P20,,Hand-On-Face
JU,Technique,P21,,Hold-Trouser-Leg
JU,Technique,P22,,Illegal-Joint-Lock
JU,Technique,P23,,Illegal-Newaza-Entry
JU,Technique,P24,,Judogi-In-Mouth
JU,Technique,P25,,Kani-Basame
JU,Technique,P26,,Kawazu-Gake
JU,Technique,P27,,Kick-To-Break-Grip
JU,Technique,P28,,Metallic-Object
JU,Technique,P29,,Non-Combativity
JU,Technique,P30,,Reap-Supporting-Leg
JU,Technique,P31,,Shime-With-Jacket/belt
JU,Technique,P32,,Spine-Extension
JU,Technique,P33,,Unnecessary-Remarks
JU,Technique,P34,,Unsportsmanlike-Conduct
JU,Technique,P35,,Waki-gatame
JU,Technique,P36,,Pull down
JU,Technique,P37,,Pistol Grip
JU,Technique,P38,,Holding Belt
JU,Technique,P39,,Kicking
JU,Technique,P40,,Push out
JU,Technique,P99,,Undetermined
JU,Technique,RYJ,,Ryo-te-jime
JU,Technique,SAJ,,Sankaku-jime
JU,Technique,SGJ,,Sode-guruma-jime
JU,Technique,SGT,,Sankaku-gatame
JU,Technique,SMK,,Soto-makikomi
JU,Technique,SON,,Seoi-nage
JU,Technique,SOO,,Seoi-otoshi
JU,Technique,SOT,,Sumi-otoshi
JU,Technique,STA,,Sasae-tsurikomi-ashi
JU,Technique,STG,,Sode-tsurikomi-goshi
JU,Technique,SUG,,Sumi-gaeshi
JU,Technique,SUK,,Sukui-nage
JU,Technique,TBG,,Tsubami-gaeshi
JU,Technique,TGM,,Te-Guruma
JU,Technique,TGO,,Tsuri-goshi
JU,Technique,TGT,,Te-gatame
JU,Technique,TKG,,Tsurikomi-goshi
JU,Technique,TKJ,,Tsukomi-jime
JU,Technique,TNG,,Tomoe-nage
JU,Technique,TNO,,Tani-otoshi
JU,Technique,TOS,,Tai-otoshi
JU,Technique,TSG,,Tate-shiho-gatame
JU,Technique,TWG,,Tawara-gaeshi
JU,Technique,UDG,,Ude-gaeshi
JU,Technique,UGA,,Ude-gatame
JU,Technique,UGO,,Uki-goshi
JU,Technique,UGR,,Ude-garami
JU,Technique,UGT,,Uki-gatame
JU,Technique,UKG,,Ushiro-keso-gatame
JU,Technique,UMA,,Uchi-mata
JU,Technique,UMG,,Uchi-mata-gaeshi
JU,Technique,UMK,,Uchi-makikomi
JU,Technique,UMM,,Uchi-mata-makikomi
JU,Technique,UMS,,Uchi-mata-sukashi
JU,Technique,UNA,,Ura-nage
JU,Technique,UND,,Undetermined
JU,Technique,UNK,,Undetermined
JU,Technique,UNN,,Undetermined
JU,Technique,UOT,,Uki-otoshi
JU,Technique,URG,,Ura-gatame
JU,Technique,USH,,Ushiro-goshi
JU,Technique,UTS,,Utsuri-goshi
JU,Technique,UWA,,Uki-waza
JU,Technique,WAK,,Waki-gatame
JU,Technique,YAS,,Yama-arashi
JU,Technique,YGA,,Yoko-gake
JU,Technique,YGU,,Yoko-guruma
JU,Technique,YOT,,Yoko-otoshi
JU,Technique,YSG,,Yoko-shiho-gatame
JU,Technique,YUS,,Yusei Gachi
JU,Technique,YWA,,Yoko-wakare
JU,WLT,L,,Lost
JU,WLT,W,,Won
OW,IRM,DNF,,Did not finish
OW,IRM,DNS,,Did not start
OW,IRM,DSQ,,Disqualified
OW,IRM,OTL,,Over Time Limit
OW,QualifyingType,Cont.,,Continental Representation
OW,QualifyingType,FOQ,,FINA Olympic Qualifier
OW,QualifyingType,FWC,,FINA World Championships
OW,QualifyingType,Host,,Host Country
OW,ResultType,IRM,,Invalid Result Mark
OW,ResultType,TIME,,Time
MP,IRM,DNF,,Did not finish
MP,IRM,DNS,,Did not start
MP,IRM,DSQ,,Disqualified
MP,IRM,EL,,Eliminated
MP,ObsPnl,F,,Fall
MP,ObsPnl,K,,Knock down
MP,ObsPnl,R,,Refusal
MP,ObsPnl,RK,,Refusal with Knock down
MP,Piste,A,,Piste A
MP,Piste,B,,Piste B
MP,Piste,C,,Piste C
MP,Piste,D,,Piste D
MP,Piste,E,,Piste E
MP,Piste,F,,Piste F
MP,Piste,G,,Piste G
MP,Piste,H,,Piste H
MP,Piste,I,,Piste I
MP,Piste,R,,Rest
MP,ResultType,IRM,,Invalid result mark
MP,ResultType,IRM_POINTS,,"For both, points and invalid result mark"
MP,ResultType,POINTS,,Points
MP,ResultType,TIME,,Time
MP,ResultType,VIC_DEF,,Victories and Defeats
RO,CompetitionType,IR,,International Regatta
RO,CompetitionType,OG,,Olympic Games
RO,CompetitionType,WC,,World Cup
RO,CompetitionType,WCH,,World Championships
RO,CompetitorStatus,F,,Finished
RO,CompetitorStatus,R,,Running
RO,CompetitorStatus,ST,,At Start
RO,IRM,BUW,,Boat under weight
RO,IRM,DNF,,Did not finish
RO,IRM,DNS,,Did not start
RO,IRM,DSQ,,Disqualified
RO,IRM,EXC,,Excluded
RO,QualificationMark,?,,Progression by time
RO,QualificationMark,ELM,,Eliminated
RO,QualificationMark,FA,,Qualified for Final A
RO,QualificationMark,FB,,Qualified for Final B
RO,QualificationMark,FC,,Qualified for Final C
RO,QualificationMark,FD,,Qualified for Final D
RO,QualificationMark,FE,,Qualified for Final E
RO,QualificationMark,FF,,Qualified for Final F
RO,QualificationMark,H,,Heat,
RO,QualificationMark,P,,Preliminary Race,
RO,QualificationMark,Q,,Qualified for Quarterfinals
RO,QualificationMark,R,,Qualified for Repechage
RO,QualificationMark,SA/B,,Qualified for Semifinal A/B
RO,QualificationMark,SA/B/C,,Qualified for Semifinal A/B/C
RO,QualificationMark,SC/D,,Qualified for Semifinal C/D
RO,QualificationMark,SD/E,,Qualified for Semifinal D/E
RO,QualificationMark,SE/F,,Qualified for Semifinal E/F
RO,ResultType,IRM,,Invalid Result Mark
RO,ResultType,TIME,,Time
RU,Action,CONV,,Conversion
RU,Action,DROP,,Drop Goal
RU,Action,PTRY,,Penalty Try
RU,Action,PTY,,Penalty
RU,Action,RC,,Red Card
RU,Action,SUBST,,Substitution
RU,Action,STARTP,,Start of Period
RU,Action,TRY,,Try
RU,Action,YC,,Yellow Card / Sin Bin
RU,ActionRole,IN,,In,When CC @Action = SUBST
RU,ActionRole,OUT,,Out,When CC @Action = SUBST
RU,AthleteStatus,DSQ,,Disqualified
RU,AthleteStatus,SUSPEND,,Suspended
RU,Bracket,11_12,,Play-Off 11-12
RU,Bracket,5_8,,Play-Off 5-8
RU,Bracket,7_8,,Play-Off 7-8
RU,Bracket,9_12,,Play-Off 9-12
RU,Bracket,BRN,,Bronze
RU,Bracket,FNL,,Finals
RU,BracketItems,FNL,,Finals,"When CC @Bracket = FNL (Finals), BRN (Bronze), 5_8 (Play-Off 5-8), 7_8 (Play-Off 7-8), 9_12 (Play-Off 9-12), 11_12 (Play-Off 11-12)"
RU,BracketItems,QFL,,Quarterfinals,When CC @Bracket = FNL (Finals)
RU,BracketItems,SFL,,Semifinals,"When CC @Bracket = FNL (Finals), 5_8 (Play-Off 5-8), 9_12 (Play-Off 9-12)"
RU,IRM,DSQ,,Disqualified
RU,Period,H1,1,First Half
RU,Period,H2,2,Second Half
RU,Period,OT,7,Extra Time (All)
RU,Period,OT1,3,Extra Time 1,Only used in Play by Play
RU,Period,OT2,4,Extra Time 2,Only used in Play by Play
RU,Period,OT3,5,Extra Time 3,Only used in Play by Play
RU,Period,OT4,6,Extra Time 4,Only used in Play by Play
RU,Period,TOT,8,Total
RU,ResAction,GOAL,,Goal,"When CC @Action = PTY, CONV or DROP"
RU,ResAction,MISS,,Miss,"When CC @Action = PTY, CONV, DROP, PTRY or TRY"
RU,ResultType,IRM_POINTS,,"For both, Points and Invalid Result Mark"
RU,ResultType,POINTS,,Points
RU,Statistics,CUM,,Cumulative Statistics of team and individual
RU,Statistics,IND_RANKING,,Ranking of Individual tournament statistics
RU,Statistics,TOU,,Tournament Statistics
RU,WLT,L,,Lost
RU,WLT,T,,Tied
RU,WLT,W,,Won
SA,Course,I2,,Inner Trapezoid (Start-1-4-1-2-3-Finish)
SA,Course,I3,,Inner Trapezoid (Start-1-4-1-4-1-2-3-Finish)
SA,Course,I4,,Inner Trapezoid (Start-1-4-1-4-1-4-1-2-3-Finish)
SA,Course,IS2,,Inner Slalom (Start-1-4-1-2-3-Finish)
SA,Course,IS3,,Inner Slalom (Start-1-4-1-4-1-2-3-Finish)
SA,Course,IS4,,Inner Slalom (Start-1-4-1-4-1-4-1-2-3-Finish)
SA,Course,L2,,Windward/Leeward (Start-1-4-1-Finish)
SA,Course,L3,,Windward/Leeward (Start-1-4-1-4-1-Finish)
SA,Course,L4,,Windward/Leeward (Start-1-4-1-4-1-4-1-Finish)
SA,Course,LG2,,Windward/Leeward (Start-1-4-1-4-Finish)
SA,Course,LG3,,Windward/Leeward (Start-1-4-1-4-1-4-Finish)
SA,Course,LG4,,Windward/Leeward (Start-1-4-1-4-1-4-1-4-Finish)
SA,Course,LR2,,Windward/Leeward (Start-1-4-1-4-Finish)
SA,Course,LR3,,Windward/Leeward (Start-1-4-1-4-1-4-Finish)
SA,Course,LR4,,Windward/Leeward (Start-1-4-1-4-1-4-1-4-Finish)
SA,Course,LS2,,Windward/Leeward With Slalom Finish (Start-1-4-1-Finish)
SA,Course,LS3,,Windward/Leeward With Slalom Finish (Start-1-4-1-4-1-Finish)
SA,Course,LS4,,Windward/Leeward With Slalom Finish (Start-1-4-1-4-1-4-1-Finish)
SA,Course,M1,,Windward/Leeward With Marks To Starboard (Start-1-Finish)
SA,Course,M2,,Windward/Leeward With Marks To Starboard (Start-1-2-1-Finish)
SA,Course,M3,,Windward/Leeward With Marks To Starboard (Start-1-2-1-2-1-Finish)
SA,Course,M4,,Windward/Leeward With Marks To Starboard (Start-1-2-1-2-1-2-1-Finish)
SA,Course,O2,,Outer Trapezoid (Start-1-2-3-2-3-Finish)
SA,Course,O3,,Outer Trapezoid (Start-1-2-3-2-3-2-3-Finish)
