Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
CCS,M,20KM----12050-----,----,--------,"Men's 20km Free, Standing","남자 20km 프리, 입식","Men's 20km Free, Standing","남자 20km 프리, 입식",Event,,N,0,NONE,N,N,,,CCM120000
CCS,M,20KM----12050-----,FNL-,--------,"Men's 20km Free, Standing","남자 20km 프리, 입식","Men's 20km Free, Standing","남자 20km 프리, 입식",Phase,,N,0,NONE,N,N,,,CCM120100
CCS,M,20KM----12050-----,FNL-,000100--,"Men's 20km Free, Standing","남자 20km 프리, 입식","Men's 20km Free, Standing","남자 20km 프리, 입식",Unit,,Y,1,ATH,Y,Y,,,CCM120101
CCS,M,20KM----12050-----,VICT,FLOWER--,"Men's 20km Free, Standing, Venue Cer.","남자 20km 프리, 입식, 시상식","Men's 20km Free, Standing, Venue Ceremony","남자 20km 프리, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCM120M02
CCS,M,20KM----12050-----,VICT,MEDAL---,"Men's 20km Free, Standing, Vict. Cer.","남자 20km 프리, 입식, 메달 시상식","Men's 20km Free, Standing, Victory Ceremony","남자 20km 프리, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCM120M01
CCS,M,7.5KM---09070-----,----,--------,"Men's 7.5km, Sitting","남자 7.5km, 좌식","Men's 7.5km, Sitting","남자 7.5km, 좌식",Event,,N,0,NONE,N,N,,,
CCS,M,7.5KM---09070-----,FNL-,--------,"Men's 7.5km, Sitting","남자 7.5km, 좌식","Men's 7.5km, Sitting","남자 7.5km, 좌식",Phase,,N,0,NONE,N,N,,,
CCS,M,7.5KM---09070-----,FNL-,000100--,"Men's 7.5km, Sitting","남자 7.5km, 좌식","Men's 7.5km, Sitting","남자 7.5km, 좌식",Unit,,Y,1,ATH,Y,Y,,,
CCS,M,7.5KM---09070-----,VICT,FLOWER--,"Men's 7.5km, Sitting, Venue Ceremony","남자 7.5km, 좌식, 시상식","Men's 7.5km, Sitting, Venue Ceremony","남자 7.5km, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
CCS,M,7.5KM---09070-----,VICT,MEDAL---,"Men's 7.5km, Sitting, Victory Ceremony","남자 7.5km, 좌식, 메달 시상식","Men's 7.5km, Sitting, Victory Ceremony","남자 7.5km, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
CCS,M,SPRINT--03030-----,----,--------,"Men's 1.5km Sprint Classic, Vis Imp","남자 1.5km 스프린트 클래식, 시각 장애","Men's 1.5km Sprint Classic, Visually Impaired","남자 1.5km 스프린트 클래식, 시각 장애",Event,,N,0,NONE,N,N,,,CCM302000
CCS,M,SPRINT--03030-----,FNL-,--------,"M 1.5km Sprint Classic Finals, Vis Imp","남자 1.5km 스프린트 클래식 결승, 시각 장애","Men's 1.5km Sprint Classic Finals, Visually Impaired","남자 1.5km 스프린트 클래식 결승, 시각 장애",Phase,,N,0,NONE,N,N,Finals,결승,CCM302100
CCS,M,SPRINT--03030-----,FNL-,000100--,"M 1.5km Sprint Classic Final, Vis Imp","남자 1.5km 스프린트 클래식 결승, 시각 장애","Men's 1.5km Sprint Classic Final, Visually Impaired","남자 1.5km 스프린트 클래식 결승, 시각 장애",Unit,,Y,1,ATH,Y,Y,Final,결승,CCM302101
CCS,M,SPRINT--03030-----,QUAL,--------,"M 1.5km Sprint Classic Qualif, Vis Imp",남자 1.5km 스프린트 클래식 예선 시각 장애,"Men's 1.5km Sprint Classic Qualification, Visually Impaired",남자 1.5km 스프린트 클래식 예선 시각 장애,Phase,,N,0,NONE,N,N,Qualification,예선,
CCS,M,SPRINT--03030-----,QUAL,000100--,"M 1.5km Sprint Classic Qualif, Vis Imp",남자 1.5km 스프린트 클래식 예선 시각 장애,"Men's 1.5km Sprint Classic Qualification, Visually Impaired",남자 1.5km 스프린트 클래식 예선 시각 장애,Unit,,Y,0,ATH,Y,Y,Qualification,예선,CCM302901
CCS,M,SPRINT--03030-----,SFNL,--------,"M 1.5km Sprint Classic Semif, Vis Imp","남자 1.5km 스프린트 클래식 준결승, 시각 장애","Men's 1.5km Sprint Classic Semifinals, Visually Impaired","남자 1.5km 스프린트 클래식 준결승, 시각 장애",Phase,,N,0,ATH,N,N,Semifinals,준결승,CCM302200
CCS,M,SPRINT--03030-----,SFNL,000100--,"M 1.5km Sprint Classic SF1, Vis Imp","남자 1.5km 스프린트 클래식 준결승 1, 시각 장애","Men's 1.5km Sprint Classic Semifinal 1, Visually Impaired","남자 1.5km 스프린트 클래식 준결승 1, 시각 장애",Unit,,Y,0,ATH,Y,Y,Semifinal 1,준결승 1,CCM302201
CCS,M,SPRINT--03030-----,SFNL,000200--,"M 1.5km Sprint Classic SF2, Vis Imp","남자 1.5km 스프린트 클래식 준결승 2, 시각 장애","Men's 1.5km Sprint Classic Semifinal 2, Visually Impaired","남자 1.5km 스프린트 클래식 준결승 2, 시각 장애",Unit,,Y,0,ATH,Y,Y,Semifinal 2,준결승 2,CCM302202
CCS,M,SPRINT--03030-----,VICT,FLOWER--,"M 1.5km Sprint Classic, Vis Imp, Venue C","남자 1.5km 스프린트 클래식, 시각 장애, 시상식","Men's 1.5km Sprint Classic, Visually Impaired, Venue Ceremony","남자 1.5km 스프린트 클래식, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCM302M02
CCS,M,SPRINT--03030-----,VICT,MEDAL---,"M 1.5km Sprint Classic, Vis Imp, Vict. C","남자 1.5km 스프린트 클래식, 시각 장애, 메달 시상식","Men's 1.5km Sprint Classic, Visually Impaired, Victory Ceremony","남자 1.5km 스프린트 클래식, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCM302M01
CCS,M,SPRINT--09070-----,----,--------,"Men's 1.1km Sprint, Sitting","남자 1.1km 스프린트, 좌식",Men's 1.1km Sprint Sitting,"남자 1.1km 스프린트, 좌식",Event,,N,0,NONE,N,N,,,CCM202000
CCS,M,SPRINT--09070-----,FNL-,--------,"Men's 1.1km Sprint Finals, Sitting","남자 1.1km 스프린트 결승, 좌식","Men's 1.1km Sprint Finals, Sitting","남자 1.1km 스프린트 결승, 좌식",Phase,,N,0,NONE,N,N,Finals,결승,CCM202100
CCS,M,SPRINT--09070-----,FNL-,000100--,"Men's 1.1km Sprint Final, Sitting","남자 1.1km 스프린트 결승, 좌식","Men's 1.1km Sprint Final, Sitting","남자 1.1km 스프린트 결승, 좌식",Unit,,Y,1,ATH,Y,Y,Final,결승,CCM202101
CCS,M,SPRINT--09070-----,QUAL,--------,"Men's 1.1km Sprint Qualif, Sitting","남자 1.1km 스프린트 예선, 좌식","Men's 1.1km Sprint Qualification, Sitting","남자 1.1km 스프린트 예선, 좌식",Phase,,N,0,NONE,N,N,Qualification,예선,
CCS,M,SPRINT--09070-----,QUAL,000100--,"Men's 1.1km Sprint Qualif, Sitting","남자 1.1km 스프린트 예선, 좌식","Men's 1.1km Sprint Qualification, Sitting","남자 1.1km 스프린트 예선, 좌식",Unit,,Y,0,ATH,Y,Y,Qualification,예선,CCM202901
CCS,M,SPRINT--09070-----,SFNL,--------,"Men's 1.1km Sprint Semifinals, Sitting","남자 1.1km 스프린트 준결승, 좌식","Men's 1.1km Sprint Semifinals, Sitting","남자 1.1km 스프린트 준결승, 좌식",Phase,,N,0,ATH,N,N,Semifinals,준결승,CCM202200
CCS,M,SPRINT--09070-----,SFNL,000100--,"Men's 1.1km Sprint Semifinal 1, Sitting","남자 1.1km 스프린트 준결승 1, 좌식","Men's 1.1km Sprint Semifinal 1, Sitting","남자 1.1km 스프린트 준결승 1, 좌식",Unit,,Y,0,ATH,Y,Y,Semifinal 1,준결승 1,CCM202201
CCS,M,SPRINT--09070-----,SFNL,000200--,"Men's 1.1km Sprint Semifinal 2, Sitting","남자 1.1km 스프린트 준결승 2, 좌식","Men's 1.1km Sprint Semifinal 2, Sitting","남자 1.1km 스프린트 준결승 2, 좌식",Unit,,Y,0,ATH,Y,Y,Semifinal 2,준결승 2,CCM202202
CCS,M,SPRINT--09070-----,VICT,FLOWER--,"Men's 1.1km Sprint, Sitting, Venue Cer.","남자 1.1km 스프린트, 좌식, 시상식","Men's 1.1km Sprint, Sitting, Venue Ceremony","남자 1.1km 스프린트, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCM202M02
CCS,M,SPRINT--09070-----,VICT,MEDAL---,"Men's 1.1km Sprint, Sitting, Vict. Cer.","남자 1.1km 스프린트, 좌식, 메달 시상식","Men's 1.1km Sprint Sitting, Victory Ceremony","남자 1.1km 스프린트, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCM202M01
CCS,M,SPRINT--12050-----,----,--------,"Men's 1.5km Sprint Classic, Standing","남자 1.5km 스프린트 클래식, 입식","Men's 1.5km Sprint Classic, Standing","남자 1.5km 스프린트 클래식, 입식",Event,,N,0,NONE,N,N,,,CCM102000
CCS,M,SPRINT--12050-----,FNL-,--------,"M 1.5km Sprint Classic Finals, Standing","남자 1.5km 스프린트 클래식 결승, 입식","Men's 1.5km Sprint Classic Finals, Standing","남자 1.5km 스프린트 클래식 결승, 입식",Phase,,N,0,NONE,N,N,Finals,결승,CCM102100
CCS,M,SPRINT--12050-----,FNL-,000100--,"M 1.5km Sprint Classic Final, Standing","남자 1.5km 스프린트 클래식 결승, 입식","Men's 1.5km Sprint Classic Final, Standing","남자 1.5km 스프린트 클래식 결승, 입식",Unit,,Y,1,ATH,Y,Y,Final,결승,CCM102101
CCS,M,SPRINT--12050-----,QUAL,--------,"M 1.5km Sprint Classic Qualif, Standing","남자 1.5km 스프린트 클래식 예선, 입식","Men's 1.5km Sprint Classic Qualification, Standing","남자 1.5km 스프린트 클래식 예선, 입식",Phase,,N,0,NONE,N,N,Qualification,예선,
CCS,M,SPRINT--12050-----,QUAL,000100--,"M 1.5km Sprint Classic Qualif, Standing","남자 1.5km 스프린트 클래식 예선, 입식","Men's 1.5km Sprint Classic Qualification, Standing","남자 1.5km 스프린트 클래식 예선, 입식",Unit,,Y,0,ATH,Y,Y,Qualification,예선,CCM102901
CCS,M,SPRINT--12050-----,SFNL,--------,"M 1.5km Sprint Classic Semif, Standing","남자 1.5km 스프린트 클래식 준결승, 입식","Men's 1.5km Sprint Classic Semifinals, Standing","남자 1.5km 스프린트 클래식 준결승, 입식",Phase,,N,0,ATH,N,N,Semifinals,준결승,CCM102200
CCS,M,SPRINT--12050-----,SFNL,000100--,"M 1.5km Sprint Classic SF1, Standing","남자 1.5km 스프린트 클래식 준결승1, 입식","Men's 1.5km Sprint Classic Semifinal 1, Standing","남자 1.5km 스프린트 클래식 준결승1, 입식",Unit,,Y,0,ATH,Y,Y,Semifinal 1,준결승 1,CCM102201
CCS,M,SPRINT--12050-----,SFNL,000200--,"M 1.5km Sprint Classic SF2, Standing","남자 1.5km 스프린트 클래식 준결승2, 입식","Men's 1.5km Sprint Classic Semifinal 2, Standing","남자 1.5km 스프린트 클래식 준결승2, 입식",Unit,,Y,0,ATH,Y,Y,Semifinal 2,준결승 2,CCM102202
CCS,M,SPRINT--12050-----,VICT,FLOWER--,"M 1.5km Sprint Classic, Standing, Venue","남자 1.5km 스프린트 클래식, 입식, 시상식","Men's 1.5km Sprint Classic, Standing, Venue Ceremony","남자 1.5km 스프린트 클래식, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCM102M02
CCS,M,SPRINT--12050-----,VICT,MEDAL---,"M 1.5km Sprint Classic, Standing, Vict C","남자 1.5km 스프린트 클래식, 입식, 메달 시상식","Men's 1.5km Sprint Classic, Standing, Victory Ceremony","남자 1.5km 스프린트 클래식, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCM102M01
CCS,O,4X2.5KM-12150-----,----,--------,4x2.5km Open Relay,4x2.5km 오픈 계주,4x2.5km Open Relay,4x2.5km 오픈 계주,Event,,N,0,TEAM,N,N,,,CCX402000
CCS,O,4X2.5KM-12150-----,FNL-,--------,4x2.5km Open Relay,4x2.5km 오픈 계주,4x2.5km Open Relay,4x2.5km 오픈 계주,Phase,,N,0,TEAM,N,N,,,CCX402100
CCS,O,4X2.5KM-12150-----,FNL-,000100--,4x2.5km Open Relay,4x2.5km 오픈 계주,4x2.5km Open Relay,4x2.5km 오픈 계주,Unit,,Y,1,TEAM,Y,Y,,,CCX402101
CCS,O,4X2.5KM-12150-----,VICT,FLOWER--,"4x2.5km Open Relay, Venue Ceremony","4x2.5km 오픈 계주, 시상식","4x2.5km Open Relay, Venue Ceremony","4x2.5km 오픈 계주, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCX402M02
CCS,O,4X2.5KM-12150-----,VICT,MEDAL---,"4x2.5km Open Relay, Victory Ceremony","4x2.5km 오픈 계주, 메달 시상식","4x2.5km Open Relay, Victory Ceremony","4x2.5km 오픈 계주, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCX402M01
CCS,W,------------------,----,--------,Women's Cross-Country Skiing,크로스컨트리 스키 여자경기,Women's Cross-Country Skiing,크로스컨트리 스키 여자경기,Gender,,N,0,NONE,N,N,,,CCW000000
CCS,W,12KM----09070-----,----,--------,"Women's 12km, Sitting","여자 12km, 좌식","Women's 12km, Sitting","여자 12km, 좌식",Event,,N,0,NONE,N,N,,,CCW215000
CCS,W,12KM----09070-----,FNL-,--------,"Women's 12km, Sitting","여자 12km, 좌식","Women's 12km, Sitting","여자 12km, 좌식",Phase,,N,0,NONE,N,N,,,CCW215100
CCS,W,12KM----09070-----,FNL-,000100--,"Women's 12km, Sitting","여자 12km, 좌식","Women's 12km, Sitting","여자 12km, 좌식",Unit,,Y,1,ATH,Y,Y,,,CCW215101
CCS,W,12KM----09070-----,VICT,FLOWER--,"Women's 12km, Sitting, Venue Ceremony","여자 12km, 좌식, 시상식","Women's 12km, Sitting, Venue Ceremony","여자 12km, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCW215M02
CCS,W,12KM----09070-----,VICT,MEDAL---,"Women's 12km, Sitting, Victory Ceremony","여자 12km, 좌식, 메달 시상식","Women's 12km, Sitting, Victory Ceremony","여자 12km, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCW215M01
CCS,W,15KM----03030-----,----,--------,"Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애","Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애",Event,,N,0,NONE,N,N,,,CCW315000
CCS,W,15KM----03030-----,FNL-,--------,"Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애","Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애",Phase,,N,0,NONE,N,N,,,CCW315100
CCS,W,15KM----03030-----,FNL-,000100--,"Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애","Women's 15km Free, Visually Impaired","여자 15km 프리, 시각 장애",Unit,,Y,1,ATH,Y,Y,,,CCW315101
CCS,W,15KM----03030-----,VICT,FLOWER--,"Women's 15km Free, Vis Imp, Venue Cer.","여자 15km 프리, 시각 장애, 시상식","Women's 15km Free, Visually Impaired, Venue Ceremony","여자 15km 프리, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCW315M02
CCS,W,15KM----03030-----,VICT,MEDAL---,"Women's 15km Free, Vis Imp, Vict. Cer.","여자 15km 프리, 시각 장애, 메달 시상식","Women's 15km Free, Visually Impaired, Victory Ceremony","여자 15km 프리, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCW315M01
CCS,W,15KM----12050-----,----,--------,"Women's 15km Free, Standing","여자 15km 프리, 입식","Women's 15km Free, Standing","여자 15km 프리, 입식",Event,,N,0,NONE,N,N,,,CCW115000
CCS,W,15KM----12050-----,FNL-,--------,"Women's 15km Free, Standing","여자 15km 프리, 입식","Women's 15km Free, Standing","여자 15km 프리, 입식",Phase,,N,0,NONE,N,N,,,CCW115100
CCS,W,15KM----12050-----,FNL-,000100--,"Women's 15km Free, Standing","여자 15km 프리, 입식","Women's 15km Free, Standing","여자 15km 프리, 입식",Unit,,Y,1,ATH,Y,Y,,,CCW115101
CCS,W,15KM----12050-----,VICT,FLOWER--,"Women's 15km Free, Standing, Venue Cer.","여자 15km 프리, 입식, 시상식","Women's 15km Free, Standing, Venue Ceremony","여자 15km 프리, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCW115M02
CCS,W,15KM----12050-----,VICT,MEDAL---,"Women's 15km Free, Standing, Vict. Cer.","여자 15km 프리, 입식, 메달 시상식","Women's 15km Free, Standing, Victory Ceremony","여자 15km 프리, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCW115M01
CCS,W,5KM-----09070-----,----,--------,"Women's 5km, Sitting","여자 5km, 좌식","Women's 5km, Sitting","여자 5km, 좌식",Event,,N,0,NONE,N,N,,,
CCS,W,5KM-----09070-----,FNL-,--------,"Women's 5km, Sitting","여자 5km, 좌식","Women's 5km, Sitting","여자 5km, 좌식",Phase,,N,0,NONE,N,N,,,
CCS,W,5KM-----09070-----,FNL-,000100--,"Women's 5km, Sitting","여자 5km, 좌식","Women's 5km, Sitting","여자 5km, 좌식",Unit,,Y,1,ATH,Y,Y,,,
CCS,W,5KM-----09070-----,VICT,FLOWER--,"Women's 5km, Sitting, Venue Ceremony","여자 5km, 좌식, 시상식","Women's 5km, Sitting, Venue Ceremony","여자 5km, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
CCS,W,5KM-----09070-----,VICT,MEDAL---,"Women's 5km, Sitting, Victory Ceremony","여자 5km, 좌식, 메달 시상식","Women's 5km, Sitting, Victory Ceremony","여자 5km, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
CCS,W,7.5KM---03030-----,----,--------,"Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애","Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애",Event,,N,0,NONE,N,N,,,
CCS,W,7.5KM---03030-----,FNL-,--------,"Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애","Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애",Phase,,N,0,NONE,N,N,,,
CCS,W,7.5KM---03030-----,FNL-,000100--,"Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애","Women's 7.5km Classic, Visually Impaired","여자 7.5km 클래식, 시각 장애",Unit,,Y,1,ATH,Y,Y,,,
CCS,W,7.5KM---03030-----,VICT,FLOWER--,"Women's 7.5km Classic, Vis Imp, Venue C","여자 7.5km 클래식, 시각 장애, 시상식","Women's 7.5km Classic, Visually Impaired, Venue Ceremony","여자 7.5km 클래식, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
CCS,W,7.5KM---03030-----,VICT,MEDAL---,"Women's 7.5km Classic, Vis Imp, Vict Cer","여자 7.5km 클래식, 시각 장애, 메달 시상식","Women's 7.5km Classic, Visually Impaired, Victory Ceremony","여자 7.5km 클래식, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
CCS,W,7.5KM---12050-----,----,--------,"Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식","Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식",Event,,N,0,NONE,N,N,,,
CCS,W,7.5KM---12050-----,FNL-,--------,"Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식","Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식",Phase,,N,0,NONE,N,N,,,
CCS,W,7.5KM---12050-----,FNL-,000100--,"Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식","Women's 7.5km Classic, Standing","여자 7.5km 클래식, 입식",Unit,,Y,1,ATH,Y,Y,,,
CCS,W,7.5KM---12050-----,VICT,FLOWER--,"Women's 7.5km Classic, Standing, Venue C","여자 7.5km 클래식, 입식, 시상식","Women's 7.5km Classic, Standing, Venue Ceremony","여자 7.5km 클래식, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
CCS,W,7.5KM---12050-----,VICT,MEDAL---,"Women's 7.5km Classic, Standing, Vict. C","여자 7.5km 클래식, 입식, 메달 시상식","Women's 7.5km Classic, Standing, Victory Ceremony","여자 7.5km 클래식, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
CCS,W,SPRINT--03030-----,----,--------,"Women's 1.5km Sprint Classic, Vis Imp","여자 1.5km 스프린트 클래식, 시각 장애","Women's 1.5km Sprint Classic, Visually Impaired","여자 1.5km 스프린트 클래식, 시각 장애",Event,,N,0,NONE,N,N,,,CCW302000
CCS,W,SPRINT--03030-----,FNL-,--------,"W 1.5km Sprint Classic Finals, Vis Imp","여자 1.5km 스프린트 클래식 결승, 시각 장애","Women's 1.5km Sprint Classic Finals, Visually Impaired","여자 1.5km 스프린트 클래식 결승, 시각 장애",Phase,,N,0,NONE,N,N,Finals,결승,CCW302100
CCS,W,SPRINT--03030-----,FNL-,000100--,"W 1.5km Sprint Classic Final, Vis Imp","여자 1.5km 스프린트 클래식 결승, 시각 장애","Women's 1.5km Sprint Classic Final, Visually Impaired","여자 1.5km 스프린트 클래식 결승, 시각 장애",Unit,,Y,1,ATH,Y,Y,Final,결승,CCW302101
CCS,W,SPRINT--03030-----,QUAL,--------,"W 1.5km Sprint Classic Qualif, Vis Imp",여자 1.5km 스프린트 클래식 예선 시각 장애,"Women's 1.5km Sprint Classic Qualification, Visually Impaired",여자 1.5km 스프린트 클래식 예선 시각 장애,Phase,,N,0,NONE,N,N,Qualification,예선,
CCS,W,SPRINT--03030-----,QUAL,000100--,"W 1.5km Sprint Classic Qualif, Vis Imp",여자 1.5km 스프린트 클래식 예선 시각 장애,"Women's 1.5km Sprint Classic Qualification, Visually Impaired",여자 1.5km 스프린트 클래식 예선 시각 장애,Unit,,Y,0,ATH,Y,Y,Qualification,예선,CCW302901
CCS,W,SPRINT--03030-----,SFNL,--------,"W 1.5km Sprint Classic Semif, Vis Imp","여자 1.5km 스프린트 클래식 준결승, 시각 장애","Women's 1.5km Sprint Classic Semifinals, Visually Impaired","여자 1.5km 스프린트 클래식 준결승, 시각 장애",Phase,,N,0,ATH,N,N,Semifinals,준결승,CCW302200
CCS,W,SPRINT--03030-----,SFNL,000100--,"W 1.5km Sprint Classic SF1, Vis Imp","여자 1.5km 스프린트 클래식 준결승 1, 시각 장애","Women's 1.5km Sprint Classic Semifinal 1, Visually Impaired","여자 1.5km 스프린트 클래식 준결승 1, 시각 장애",Unit,,Y,0,ATH,Y,Y,Semifinal 1,준결승 1,CCW302201
CCS,W,SPRINT--03030-----,SFNL,000200--,"W 1.5km Sprint Classic SF2, Vis Imp","여자 1.5km 스프린트 클래식 준결승 2, 시각 장애","Women's 1.5km Sprint Classic Semifinal 2, Visually Impaired","여자 1.5km 스프린트 클래식 준결승 2, 시각 장애",Unit,,Y,0,ATH,Y,Y,Semifinal 2,준결승 2,CCW302202
CCS,W,SPRINT--03030-----,VICT,FLOWER--,"W 1.5km Sprint Classic, Vis Imp, Venue C","여자 1.5km 스프린트 클래식, 시각 장애, 시상식","Women's 1.5km Sprint Classic, Visually Impaired, Venue Ceremony","여자 1.5km 스프린트 클래식, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCW302M02
CCS,W,SPRINT--03030-----,VICT,MEDAL---,"W 1.5km Sprint Classic, Vis Imp, Vict. C","여자 1.5km 스프린트 클래식, 시각 장애, 메달 시상식","Women's 1.5km Sprint Classic, Visually Impaired, Victory Ceremony","여자 1.5km 스프린트 클래식, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCW302M01
CCS,W,SPRINT--09070-----,----,--------,"Women's 1.1km Sprint, Sitting","여자 1.1km 스프린트, 좌식","Women's 1.1km Sprint, Sitting","여자 1.1km 스프린트, 좌식",Event,,N,0,NONE,N,N,,,CCW202000
CCS,W,SPRINT--09070-----,FNL-,--------,"Women's 1.1km Sprint Finals, Sitting","여자 1.1km 스프린트 결승, 좌식","Women's 1.1km Sprint Finals, Sitting","여자 1.1km 스프린트 결승, 좌식",Phase,,N,0,NONE,N,N,Finals,결승,CCW202100
CCS,W,SPRINT--09070-----,FNL-,000100--,"Women's 1.1km Sprint Final, Sitting","여자 1.1km 스프린트 결승, 좌식","Women's 1.1km Sprint Final, Sitting","여자 1.1km 스프린트 결승, 좌식",Unit,,Y,1,ATH,Y,Y,Final,결승,CCW202101
CCS,W,SPRINT--09070-----,QUAL,--------,"Women's 1.1km Sprint Qualif, Sitting","여자 1.1km 스프린트 예선, 좌식","Women's 1.1km Sprint Qualification, Sitting","여자 1.1km 스프린트 예선, 좌식",Phase,,N,0,NONE,N,N,Qualification,예선,
CCS,W,SPRINT--09070-----,QUAL,000100--,"Women's 1.1km Sprint Qualif, Sitting","여자 1.1km 스프린트 예선, 좌식","Women's 1.1km Sprint Qualification, Sitting","여자 1.1km 스프린트 예선, 좌식",Unit,,Y,0,ATH,Y,Y,Qualification,예선,CCW202901
CCS,W,SPRINT--09070-----,SFNL,--------,"Women's 1.1km Sprint Semif, Sitting","여자 1.1km 스프린트 준결승, 좌식","Women's 1.1km Sprint Semifinals, Sitting","여자 1.1km 스프린트 준결승, 좌식",Phase,,N,0,ATH,N,N,Semifinals,준결승,CCW202200
CCS,W,SPRINT--09070-----,SFNL,000100--,"Women's 1.1km Sprint SF1, Sitting","여자 1.1km 스프린트 준결승 1, 좌식","Women's 1.1km Sprint Semifinal 1, Sitting","여자 1.1km 스프린트 준결승 1, 좌식",Unit,,Y,0,ATH,Y,Y,Semifinal 1,준결승 1,CCW202201
CCS,W,SPRINT--09070-----,SFNL,000200--,"Women's 1.1km Sprint SF2, Sitting","여자 1.1km 스프린트 준결승 2, 좌식","Women's 1.1km Sprint Semifinal 2, Sitting","여자 1.1km 스프린트 준결승 2, 좌식",Unit,,Y,0,ATH,Y,Y,Semifinal 2,준결승 2,CCW202202
CCS,W,SPRINT--09070-----,VICT,FLOWER--,"Women's 1.1km Sprint, Sitting, Venue Cer","여자 1.1km 스프린트, 좌식, 시상식","Women's 1.1km Sprint, Sitting, Venue Ceremony","여자 1.1km 스프린트, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,CCW202M02
CCS,W,SPRINT--09070-----,VICT,MEDAL---,"Women's 1.1km Sprint, Sitting, Vict. Cer","여자 1.1km 스프린트, 좌식, 메달 시상식","Women's 1.1km Sprint, Sitting, Victory Ceremony","여자 1.1km 스프린트, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,CCW202M01
CCS,W,SPRINT--12050-----,----,--------,"Women's 1.5km Sprint Classic, Standing","여자 1.5km 스프린트 클래식, 입식","Women's 1.5km Sprint Classic, Standing","여자 1.5km 스프린트 클래식, 입식",Event,,N,0,NONE,N,N,,,CCW102000
